Breast cancer screening and cultural barriers: Why some women are missing early detection,https://www.abc.net.au/news/health/2018-02-03/how-cultural-barriers-can-hamper-breast-cancer-screening/9391388
Examination 1977: A look back at the exam that changed the face of China forever,https://www.abc.net.au/news/2018-01-13/the-pivotal-1977-exam-that-changed-china-forever/9313814
Bennelong by-election: The 'China factor' is an unknown — but a big issue for Australia,https://www.abc.net.au/news/2017-12-16/bennelong-by-election-china-factor-is-an-unknown-grattan/9262150
Bennelong by-election: Malcolm Turnbull's majority at stake as 'close contest' plays out,https://www.abc.net.au/news/2017-12-16/bennelong-by-election-gets-underway/9263100
Mysterious letter shows influence of Chinese community in crucial Bennelong by-election,https://www.abc.net.au/news/2017-12-14/bennelong-by-election-mysterious-letter-chinese-community/9258696
"Long after Sam Dastyari, China's rapid rise will be this century's big story",https://www.abc.net.au/news/2017-12-13/long-after-dastyari-chinas-rapid-rise-will-be-the-big-story/9253928
"Logan Mayor Luke Smith lobbied council to support development by campaign donor, documents suggest",https://www.abc.net.au/news/2017-11-16/logan-mayor-lobbied-council-to-support-development-docs-suggest/9152644
Chinese poised to overtake Kiwis as Australia's biggest tourism market,https://www.abc.net.au/news/2017-10-27/chinese-tourists-to-overtake-kiwis-in-australian-market/9087154
George Megalogenis says Australia must embrace Eurasian future,https://www.abc.net.au/news/2017-10-18/australia-cannot-behave-as-a-white-outpost-in-asia:-megalogenis/9057202
Why Mao's Cultural Revolution still haunts Xi Jinping's China,https://www.abc.net.au/news/2017-10-17/why-maos-cultural-revolution-still-haunts-xi-jinpings-china/9047782
Australian Federal Police seize largest ever haul of methamphetamine precursor,https://www.abc.net.au/news/2017-10-06/nsw-police-seize-largest-ever-haul-ephedrine/9022992
MIFF showcases Australian films from the 1980s and '90s by pioneering women directors,https://www.abc.net.au/news/2017-07-14/miff-australian-films-from-1980s-1990s-made-by-pioneering-women/8702122
China must be told to stop interfering in Australian affairs,https://www.abc.net.au/news/2017-06-07/china-must-be-told-to-stop-interfering-in-australian-affairs/8596568
土澳 or TuAo: Is this Chinese popular term for Australia affectionate or condescending?,https://www.abc.net.au/news/2017-06-07/is-chinese-tuao-for-australia-condescending/8591168
How the Chinese Communist Party exerts its influence in Australia: detained professor,https://www.abc.net.au/news/2017-06-06/how-china-uses-its-soft-power-strategy-in-australia/8590610
Australian sovereignty under threat from influence of China's Communist Party,https://www.abc.net.au/news/2017-06-04/australian-sovereignty-under-threat-from-chinese-influence/8583832
Victoria apologises to Chinese community for racist policies during gold rush era,https://www.abc.net.au/news/2017-05-25/victoria-apologises-to-chinese-for-racism-during-gold-rush-era/8558998
Chinese tourists spend record amounts but Australian retailers risk missing the boom,https://www.abc.net.au/news/2016-07-15/chinese-tourists-spend-more-money-in-australia/7633736
Foreign farmland ownership poll finds almost nine out of 10 Australians opposed,https://www.abc.net.au/news/2016-06-21/nearly-90pc-of-australians-oppose-foreign-ownership-of-farmland/7529330
Hidden tariffs in China and Japan add to Australian imports despite free trade agreement,https://www.abc.net.au/news/rural/2016-05-13/export-barriers-continue-despite-fta-with-china-japan/7411056
Chinese New Year celebrations in Sydney begin with Opera House bathed in red,https://www.abc.net.au/news/2016-02-07/chinese-new-year-celebrations-in-sydney-year-of-the-monkey/7146426
Canberra tourism hot spots report record holiday crowds,https://www.abc.net.au/news/2016-01-04/canberra-tourism-hot-spots-report-record-holiday-crowds/7067030
Deal to increase West Australian dairy production to supply fresh milk to up to 300 retail stores in China,https://www.abc.net.au/news/rural/2015-12-10/green-lake-carbon-conscious-china-milk-production-partnership/7017244
Tasmanian food exporters broker trade with China,https://www.abc.net.au/news/rural/2015-09-03/tas-food-exports-to-china/6746568
"Joe Hockey, Andrew Robb attend high-level talks with Chinese economic body chief",https://www.abc.net.au/news/2015-08-13/hockey-robb-attend-china-economy-trade-and-investment-talks/6694148
"'Chinese invasion' leaflet campaign targeting foreign investors could fuel racism in Sydney, politicians fear",https://www.abc.net.au/news/2015-05-29/chinese-invasion-leaflet-campaign-slammed-as-idiotic/6506412
"Anzac Day 2015: 'Not white enough to fight', Chinese Anzacs initially barred from enlisting for WWI",https://www.abc.net.au/news/2015-04-23/chinese-anzacs-not-white-enough-to-fight/6313928
Chinese tourists spend record amounts but Australian retailers risk missing the boom,https://www.abc.net.au/news/2016-07-15/chinese-tourists-spend-more-money-in-australia/7633736
Foreign farmland ownership poll finds almost nine out of 10 Australians opposed,https://www.abc.net.au/news/2016-06-21/nearly-90pc-of-australians-oppose-foreign-ownership-of-farmland/7529330
Hidden tariffs in China and Japan add to Australian imports despite free trade agreement,https://www.abc.net.au/news/rural/2016-05-13/export-barriers-continue-despite-fta-with-china-japan/7411056
Chinese New Year celebrations in Sydney begin with Opera House bathed in red,https://www.abc.net.au/news/2016-02-07/chinese-new-year-celebrations-in-sydney-year-of-the-monkey/7146426
Canberra tourism hot spots report record holiday crowds,https://www.abc.net.au/news/2016-01-04/canberra-tourism-hot-spots-report-record-holiday-crowds/7067030
Deal to increase West Australian dairy production to supply fresh milk to up to 300 retail stores in China,https://www.abc.net.au/news/rural/2015-12-10/green-lake-carbon-conscious-china-milk-production-partnership/7017244
Tasmanian food exporters broker trade with China,https://www.abc.net.au/news/rural/2015-09-03/tas-food-exports-to-china/6746568
"Joe Hockey, Andrew Robb attend high-level talks with Chinese economic body chief",https://www.abc.net.au/news/2015-08-13/hockey-robb-attend-china-economy-trade-and-investment-talks/6694148
"'Chinese invasion' leaflet campaign targeting foreign investors could fuel racism in Sydney, politicians fear",https://www.abc.net.au/news/2015-05-29/chinese-invasion-leaflet-campaign-slammed-as-idiotic/6506412
"Anzac Day 2015: 'Not white enough to fight', Chinese Anzacs initially barred from enlisting for WWI",https://www.abc.net.au/news/2015-04-23/chinese-anzacs-not-white-enough-to-fight/6313928
Large crowds enjoy Sydney's last Chinese New Year Twilight Parade down George Street,https://www.abc.net.au/news/2015-02-22/large-crowds-enjoy-sydneys-chinese-new-year-parade/6200180
Chinese folk orchestra strikes a chord in Tasmania,https://www.abc.net.au/news/2014-11-24/chinese-orchestra-strikes-a-chord-in-tasmania/5912268
$226 million Beverly Hills mansion touted as most expensive currently on sale in the United States,https://www.abc.net.au/news/2014-11-08/$226-million-mansion-touted-as-most-expensive-on-sale-in-us/5877036
"China's influence over Australian Chinese-language media outlets growing, analysts say",https://www.abc.net.au/news/2014-10-16/chinas-influence-over-australia-media-growing-analysts-say/5816922
Yang Hengjun: Controversy surrounds detained Australian-Chinese writer's relations with Beijing,https://www.abc.net.au/news/2019-02-01/controversy-surrounds-yang-hengjuns-relations-with-beijing/10761674
Dastyari 'both warmly received and condemned by Australian-Chinese community',https://www.abc.net.au/news/2017-12-11/dastyari-both-warmly-received-and-condemned-by/9244542
Chinese bank 'training money' used as real Australian $100 notes in Darwin,https://www.abc.net.au/news/2017-05-09/chinese-bank-training-money-used-as-real-australian-100-dollars/8510752
Chinese and Australian universities collaborate with FMG on mining sector innovation,https://www.abc.net.au/news/rural/2017-04-04/fmg-australian-and-chinese-universities-collaborate-innovation/8389374
Concerns over monitoring of Australian Chinese,https://www.abc.net.au/news/programs/the-world/2017-04-04/concerns-over-monitoring-of-australian-chinese/8412712
Ice bust worth $100 million result of joint Chinese and Australian investigation,https://www.abc.net.au/news/2017-03-27/ice-bust-worth-$100-million-result-of-joint-investivation/8389050
Australian-Chinese joint venture outlays $50M on live export assets as Sino Marine launches first ship,https://www.abc.net.au/news/rural/2017-03-10/sino-marine-enters-australian-livestock-shipping-industry/8336802
Hancock Group defends joint Australian-Chinese bid for S Kidman and Co,https://www.abc.net.au/news/2016-10-25/gina-rinehart-hancock-group-defends-kidman-cattle-empire-bid/7963476
Safe Schools: Michael Kirby backs LGBTI program amid outcry from Australian Chinese community,https://www.abc.net.au/news/2016-08-26/former-high-court-judge-backs-safe-schools-program/7790666
Interest rates: Reserve Bank confirms housing slowdown a key factor in cut,https://www.abc.net.au/news/2016-08-05/reserve-bank-statement-on-monetary-policy/7693794
Asbestos-tainted construction firm Yuanda's Australian projects 'need investigation',https://www.abc.net.au/news/2016-07-14/asbestos-tainted-firm-yuanda-australian-projects-investigation/7630552
Australian-Chinese leaders urge support for 'motherland' in South China Sea dispute,https://www.abc.net.au/news/2016-04-11/support-urged-for-motherland-in-south-china-sea-dispute/7318172
